Zip Code,Official USPS city name,Official USPS State Code,Official State Name,Primary Official County Name,Official County Name
35961,Collinsville,AL,Alabama,DeKalb,"DeKalb,Cherokee,Etowah"
36032,Fort Deposit,AL,Alabama,Lowndes,"Lowndes,Butler"
36081,Troy,AL,Alabama,Pike,"Pike,Bullock"
36260,Eastaboga,AL,Alabama,Calhoun,"Calhoun,Talladega"
36271,Ohatchee,AL,Alabama,Calhoun,Calhoun
36345,Headland,AL,Alabama,Henry,"Henry,Houston,Dale"
36360,Ozark,AL,Alabama,Dale,"Dale,Coffee"
36477,Samson,AL,Alabama,Geneva,"Geneva,Coffee"
36545,Jackson,AL,Alabama,Clarke,Clarke
36555,Magnolia Springs,AL,Alabama,Baldwin,Baldwin
36752,Lowndesboro,AL,Alabama,Lowndes,Lowndes
36753,McWilliams,AL,Alabama,Monroe,"Monroe,Wilcox"
36869,Phenix City,AL,Alabama,Russell,Russell
37059,Dowelltown,TN,Tennessee,DeKalb,DeKalb
37072,Goodlettsville,TN,Tennessee,Davidson,"Davidson,Sumner,Robertson"
37130,Murfreesboro,TN,Tennessee,Rutherford,Rutherford
37150,Red Boiling Springs,TN,Tennessee,Macon,"Macon,Clay"
37215,Nashville,TN,Tennessee,Davidson,"Davidson,Williamson"
37331,Etowah,TN,Tennessee,McMinn,McMinn
37340,Guild,TN,Tennessee,Marion,Marion
37381,Spring City,TN,Tennessee,Rhea,"Rhea,Bledsoe"
37616,Afton,TN,Tennessee,Greene,Greene
37721,Corryton,TN,Tennessee,Knox,"Knox,Union"
37870,Speedwell,TN,Tennessee,Claiborne,"Claiborne,Campbell,Union"
37874,Sweetwater,TN,Tennessee,Monroe,"Monroe,McMinn,Loudon"
37918,Knoxville,TN,Tennessee,Knox,Knox
37919,Knoxville,TN,Tennessee,Knox,Knox
38063,Ripley,TN,Tennessee,Lauderdale,"Lauderdale,Haywood"
38126,Memphis,TN,Tennessee,Shelby,Shelby
38131,Memphis,TN,Tennessee,Shelby,Shelby
38230,Greenfield,TN,Tennessee,Weakley,Weakley
38387,Westport,TN,Tennessee,Carroll,Carroll
38457,Five Points,TN,Tennessee,Lawrence,Lawrence
38469,Loretto,TN,Tennessee,Lawrence,Lawrence
38504,Allardt,TN,Tennessee,Fentress,"Fentress,Scott"
38633,Hickory Flat,MS,Mississippi,Benton,"Benton,Union"
38644,Lula,MS,Mississippi,Coahoma,Coahoma
38666,Sardis,MS,Mississippi,Panola,Panola
38701,Greenville,MS,Mississippi,Washington,Washington
38736,Doddsville,MS,Mississippi,Sunflower,"Sunflower,Leflore"
38801,Tupelo,MS,Mississippi,Lee,"Lee,Pontotoc"
38850,Houlka,MS,Mississippi,Chickasaw,"Chickasaw,Pontotoc,Calhoun"
38965,Water Valley,MS,Mississippi,Yalobusha,"Yalobusha,Lafayette,Calhoun,Panola"
39176,Vaiden,MS,Mississippi,Carroll,"Carroll,Attala,Montgomery"
39213,Jackson,MS,Mississippi,Hinds,"Hinds,Madison"
39464,Ovett,MS,Mississippi,Jones,"Jones,Perry"
39576,Waveland,MS,Mississippi,Hancock,Hancock
39705,Columbus,MS,Mississippi,Lowndes,Lowndes
39773,West Point,MS,Mississippi,Clay,"Clay,Monroe"
39840,Cuthbert,GA,Georgia,Randolph,Randolph
40014,Crestwood,KY,Kentucky,Oldham,Oldham
40037,Loretto,KY,Kentucky,Marion,"Marion,Nelson"
40152,McDaniels,KY,Kentucky,Breckinridge,Breckinridge
40161,Rhodelia,KY,Kentucky,Meade,Meade
40215,Louisville,KY,Kentucky,Jefferson,Jefferson
40243,Louisville,KY,Kentucky,Jefferson,Jefferson
40330,Harrodsburg,KY,Kentucky,Mercer,"Mercer,Washington"
40334,Hope,KY,Kentucky,Montgomery,"Montgomery,Bath"
40339,Keene,KY,Kentucky,Jessamine,Jessamine
40387,Wellington,KY,Kentucky,Menifee,"Menifee,Morgan"
40434,Gray Hawk,KY,Kentucky,Jackson,Jackson
40437,Hustonville,KY,Kentucky,Lincoln,"Lincoln,Casey"
40771,Woodbine,KY,Kentucky,Knox,"Knox,Whitley"
40826,Eolia,KY,Kentucky,Letcher,Letcher
40873,Wallins Creek,KY,Kentucky,Harlan,Harlan
40964,Mary Alice,KY,Kentucky,Harlan,Harlan
40983,Sextons Creek,KY,Kentucky,Clay,"Clay,Owsley"
41010,Corinth,KY,Kentucky,Grant,"Grant,Owen,Harrison,Scott"
41039,Ewing,KY,Kentucky,Fleming,"Fleming,Nicholas"
41048,Hebron,KY,Kentucky,Boone,Boone
41076,Newport,KY,Kentucky,Campbell,Campbell
41080,Petersburg,KY,Kentucky,Boone,Boone
41226,Keaton,KY,Kentucky,Johnson,Johnson
41366,Rousseau,KY,Kentucky,Breathitt,Breathitt
41612,Bypro,KY,Kentucky,Floyd,Floyd
41643,Lackey,KY,Kentucky,Knott,"Knott,Floyd"
41723,Busy,KY,Kentucky,Perry,"Perry,Leslie"
41763,Slemp,KY,Kentucky,Perry,Perry
41777,Yeaddiss,KY,Kentucky,Leslie,Leslie
41822,Hindman,KY,Kentucky,Knott,Knott
42028,Burna,KY,Kentucky,Livingston,Livingston
42044,Gilbertsville,KY,Kentucky,Marshall,Marshall
42055,Kuttawa,KY,Kentucky,Lyon,Lyon
42103,Bowling Green,KY,Kentucky,Warren,Warren
42140,Gamaliel,KY,Kentucky,Monroe,Monroe
42207,Bee Spring,KY,Kentucky,Edmonson,"Edmonson,Grayson"
42215,Cerulean,KY,Kentucky,Christian,"Christian,Trigg"
42321,Beech Creek,KY,Kentucky,Muhlenberg,Muhlenberg
42351,Lewisport,KY,Kentucky,Hancock,"Hancock,Daviess"
42408,Dawson Springs,KY,Kentucky,Hopkins,"Hopkins,Caldwell,Christian"
42437,Morganfield,KY,Kentucky,Union,"Union,Webster"
42440,Mortons Gap,KY,Kentucky,Hopkins,Hopkins
42519,Burnside,KY,Kentucky,Pulaski,Pulaski
42528,Dunnville,KY,Kentucky,Casey,"Casey,Russell,Adair"
43001,Alexandria,OH,Ohio,Licking,Licking
43014,Danville,OH,Ohio,Knox,Knox
43066,Radnor,OH,Ohio,Delaware,Delaware
43152,South Bloomingville,OH,Ohio,Hocking,"Hocking,Vinton"
43334,Marengo,OH,Ohio,Morrow,"Morrow,Delaware"
43420,Fremont,OH,Ohio,Sandusky,Sandusky
43521,Fayette,OH,Ohio,Fulton,"Fulton,Williams"
43534,McClure,OH,Ohio,Henry,Henry
43556,Sherwood,OH,Ohio,Defiance,Defiance
43721,Brownsville,OH,Ohio,Licking,Licking
43761,Moxahala,OH,Ohio,Perry,Perry
43811,Conesville,OH,Ohio,Coshocton,Coshocton
43946,Sardis,OH,Ohio,Monroe,Monroe
44039,North Ridgeville,OH,Ohio,Lorain,Lorain
44060,Mentor,OH,Ohio,Lake,"Lake,Geauga"
44126,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44134,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44135,Cleveland,OH,Ohio,Cuyahoga,Cuyahoga
44287,West Salem,OH,Ohio,Wayne,"Wayne,Ashland,Medina"
44401,Berlin Center,OH,Ohio,Mahoning,Mahoning
44652,Middlebranch,OH,Ohio,Stark,Stark
44653,Midvale,OH,Ohio,Tuscarawas,Tuscarawas
44822,Butler,OH,Ohio,Richland,"Richland,Knox"
44880,Sullivan,OH,Ohio,Ashland,"Ashland,Lorain,Medina"
44883,Tiffin,OH,Ohio,Seneca,Seneca
45001,Addyston,OH,Ohio,Hamilton,Hamilton
45042,Middletown,OH,Ohio,Butler,"Butler,Preble,Warren"
45051,Mount Saint Joseph,OH,Ohio,Hamilton,Hamilton
45121,Georgetown,OH,Ohio,Brown,"Brown,Clermont"
45236,Cincinnati,OH,Ohio,Hamilton,Hamilton
45303,Ansonia,OH,Ohio,Darke,Darke
45336,Kettlersville,OH,Ohio,Shelby,Shelby
45338,Lewisburg,OH,Ohio,Preble,Preble
45351,Osgood,OH,Ohio,Darke,Darke
45415,Dayton,OH,Ohio,Montgomery,Montgomery
45673,Richmond Dale,OH,Ohio,Ross,Ross
45742,Little Hocking,OH,Ohio,Washington,"Washington,Athens"
45746,Macksburg,OH,Ohio,Washington,"Washington,Noble"
45784,Vincent,OH,Ohio,Washington,Washington
45788,Whipple,OH,Ohio,Washington,Washington
45814,Arlington,OH,Ohio,Hancock,Hancock
45821,Cecil,OH,Ohio,Paulding,"Paulding,Defiance"
45828,Coldwater,OH,Ohio,Mercer,Mercer
45877,Pandora,OH,Ohio,Putnam,"Putnam,Allen,Hancock"
46016,Anderson,IN,Indiana,Madison,Madison
46056,Markleville,IN,Indiana,Madison,"Madison,Hancock"
46060,Noblesville,IN,Indiana,Hamilton,"Hamilton,Madison"
46149,Lizton,IN,Indiana,Hendricks,Hendricks
46256,Indianapolis,IN,Indiana,Marion,"Marion,Hamilton"
46324,Hammond,IN,Indiana,Lake,Lake
46540,Middlebury,IN,Indiana,Elkhart,"Elkhart,LaGrange"
46637,South Bend,IN,Indiana,St. Joseph,St. Joseph
46738,Garrett,IN,Indiana,DeKalb,DeKalb
46746,Howe,IN,Indiana,LaGrange,LaGrange
46764,Larwill,IN,Indiana,Whitley,"Whitley,Noble"
46779,Pleasant Lake,IN,Indiana,Steuben,Steuben
46928,Fairmount,IN,Indiana,Grant,"Grant,Madison"
47010,Bath,IN,Indiana,Franklin,"Franklin,Union"
47111,Charlestown,IN,Indiana,Clark,Clark
47130,Jeffersonville,IN,Indiana,Clark,Clark
47272,Saint Paul,IN,Indiana,Decatur,"Decatur,Shelby"
47302,Muncie,IN,Indiana,Delaware,"Delaware,Henry"
47393,Williamsburg,IN,Indiana,Wayne,"Wayne,Randolph"
47429,Ellettsville,IN,Indiana,Monroe,Monroe
47443,Lyons,IN,Indiana,Greene,Greene
47453,Owensburg,IN,Indiana,Greene,Greene
47713,Evansville,IN,Indiana,Vanderburgh,Vanderburgh
47725,Evansville,IN,Indiana,Vanderburgh,"Vanderburgh,Gibson,Warrick"
47802,Terre Haute,IN,Indiana,Vigo,"Vigo,Clay"
47909,Lafayette,IN,Indiana,Tippecanoe,Tippecanoe
47918,Attica,IN,Indiana,Fountain,"Fountain,Warren,Tippecanoe"
47924,Buck Creek,IN,Indiana,Tippecanoe,Tippecanoe
47980,Reynolds,IN,Indiana,White,White
47982,State Line,IN,Indiana,Warren,Warren
47994,Wingate,IN,Indiana,Montgomery,Montgomery
48038,Clinton Township,MI,Michigan,Macomb,Macomb
48041,Memphis,MI,Michigan,St. Clair,"St. Clair,Macomb"
48070,Huntington Woods,MI,Michigan,Oakland,Oakland
48096,Ray,MI,Michigan,Macomb,Macomb
48133,Erie,MI,Michigan,Monroe,Monroe
48192,Wyandotte,MI,Michigan,Wayne,Wayne
48438,Goodrich,MI,Michigan,Genesee,"Genesee,Lapeer"
48475,Ubly,MI,Michigan,Huron,"Huron,Sanilac"
48602,Saginaw,MI,Michigan,Saginaw,Saginaw
48629,Houghton Lake,MI,Michigan,Roscommon,Roscommon
48724,Carrollton,MI,Michigan,Saginaw,Saginaw
48733,Fairgrove,MI,Michigan,Tuscola,Tuscola
48735,Gagetown,MI,Michigan,Tuscola,"Tuscola,Huron"
48740,Harrisville,MI,Michigan,Alcona,Alcona
48816,Cohoctah,MI,Michigan,Livingston,Livingston
48821,Dimondale,MI,Michigan,Eaton,"Eaton,Ingham"
48843,Howell,MI,Michigan,Livingston,Livingston
48857,Morrice,MI,Michigan,Shiawassee,Shiawassee
48881,Saranac,MI,Michigan,Ionia,Ionia
48890,Sunfield,MI,Michigan,Eaton,"Eaton,Ionia"
49053,Galesburg,MI,Michigan,Kalamazoo,Kalamazoo
49068,Marshall,MI,Michigan,Calhoun,Calhoun
49277,Rives Junction,MI,Michigan,Jackson,Jackson
49342,Rodney,MI,Michigan,Mecosta,Mecosta
49406,Douglas,MI,Michigan,Allegan,Allegan
49689,Wellston,MI,Michigan,Manistee,"Manistee,Wexford"
49733,Frederic,MI,Michigan,Crawford,"Crawford,Otsego"
49791,Topinabee,MI,Michigan,Cheboygan,Cheboygan
49812,Carney,MI,Michigan,Menominee,Menominee
50051,Clemons,IA,Iowa,Marshall,Marshall
50117,Hamlin,IA,Iowa,Audubon,Audubon
50217,Paton,IA,Iowa,Greene,"Greene,Boone"
50219,Pella,IA,Iowa,Marion,"Marion,Mahaska"
50234,Rhodes,IA,Iowa,Marshall,"Marshall,Jasper"
50240,Saint Charles,IA,Iowa,Madison,"Madison,Warren"
50251,Sully,IA,Iowa,Jasper,Jasper
50455,McIntire,IA,Iowa,Mitchell,Mitchell
50519,Bode,IA,Iowa,Humboldt,"Humboldt,Kossuth"
50524,Clare,IA,Iowa,Webster,"Webster,Pocahontas"
50551,Jolley,IA,Iowa,Calhoun,Calhoun
50585,Sioux Rapids,IA,Iowa,Buena Vista,"Buena Vista,Clay"
50613,Cedar Falls,IA,Iowa,Black Hawk,"Black Hawk,Grundy,Butler"
50622,Denver,IA,Iowa,Bremer,Bremer
50630,Fredericksburg,IA,Iowa,Chickasaw,"Chickasaw,Bremer"
50707,Evansdale,IA,Iowa,Black Hawk,Black Hawk
50845,Diagonal,IA,Iowa,Ringgold,"Ringgold,Union"
51031,Le Mars,IA,Iowa,Plymouth,Plymouth
51105,Sioux City,IA,Iowa,Woodbury,Woodbury
51109,Sioux City,IA,Iowa,Woodbury,"Woodbury,Plymouth"
51443,Glidden,IA,Iowa,Carroll,Carroll
51573,Stanton,IA,Iowa,Montgomery,Montgomery
51656,Yorktown,IA,Iowa,Page,Page
52041,Earlville,IA,Iowa,Delaware,Delaware
52046,Farley,IA,Iowa,Dubuque,Dubuque
52057,Manchester,IA,Iowa,Delaware,Delaware
52065,New Vienna,IA,Iowa,Dubuque,"Dubuque,Delaware"
52077,Volga,IA,Iowa,Clayton,Clayton
52218,Coggon,IA,Iowa,Linn,"Linn,Buchanan,Delaware"
52333,Solon,IA,Iowa,Johnson,"Johnson,Cedar"
52342,Toledo,IA,Iowa,Tama,Tama
52554,Eldon,IA,Iowa,Wapello,"Wapello,Jefferson,Van Buren,Davis"
52576,Ollie,IA,Iowa,Keokuk,Keokuk
52591,Sigourney,IA,Iowa,Keokuk,Keokuk
52627,Fort Madison,IA,Iowa,Lee,Lee
53014,Chilton,WI,Wisconsin,Calumet,"Calumet,Manitowoc,Fond du Lac"
53031,Hingham,WI,Wisconsin,Sheboygan,Sheboygan
53038,Johnson Creek,WI,Wisconsin,Jefferson,Jefferson
53058,Nashotah,WI,Wisconsin,Waukesha,Waukesha
53076,Richfield,WI,Wisconsin,Washington,Washington
53137,Helenville,WI,Wisconsin,Jefferson,Jefferson
53139,Kansasville,WI,Wisconsin,Racine,"Racine,Kenosha"
53404,Racine,WI,Wisconsin,Racine,Racine
53563,Milton,WI,Wisconsin,Rock,"Rock,Jefferson"
53572,Mount Horeb,WI,Wisconsin,Dane,"Dane,Green"
53586,Shullsburg,WI,Wisconsin,Lafayette,Lafayette
53817,Patch Grove,WI,Wisconsin,Grant,Grant
53827,Woodman,WI,Wisconsin,Grant,Grant
53924,Cazenovia,WI,Wisconsin,Richland,"Richland,Sauk"
53947,Marquette,WI,Wisconsin,Green Lake,Green Lake
54001,Amery,WI,Wisconsin,Polk,Polk
54009,Dresser,WI,Wisconsin,Polk,Polk
54014,Hager City,WI,Wisconsin,Pierce,Pierce
54130,Kaukauna,WI,Wisconsin,Outagamie,"Outagamie,Brown,Calumet"
54166,Shawano,WI,Wisconsin,Shawano,Shawano
54406,Amherst,WI,Wisconsin,Portage,Portage
54457,Nekoosa,WI,Wisconsin,Wood,"Wood,Adams,Juneau"
54558,Saint Germain,WI,Wisconsin,Vilas,"Vilas,Oneida"
54568,Woodruff,WI,Wisconsin,Vilas,"Vilas,Oneida"
54601,La Crosse,WI,Wisconsin,La Crosse,La Crosse
54623,Coon Valley,WI,Wisconsin,Vernon,"Vernon,La Crosse"
54624,De Soto,WI,Wisconsin,Vernon,"Vernon,Crawford"
54626,Eastman,WI,Wisconsin,Crawford,Crawford
54630,Galesville,WI,Wisconsin,Trempealeau,Trempealeau
54667,Westby,WI,Wisconsin,Vernon,"Vernon,La Crosse"
54729,Chippewa Falls,WI,Wisconsin,Chippewa,"Chippewa,Eau Claire"
54733,Dallas,WI,Wisconsin,Barron,Barron
54768,Stanley,WI,Wisconsin,Chippewa,"Chippewa,Clark,Eau Claire,Taylor"
54820,Brule,WI,Wisconsin,Douglas,"Douglas,Bayfield"
54867,Radisson,WI,Wisconsin,Sawyer,Sawyer
54868,Rice Lake,WI,Wisconsin,Barron,"Barron,Rusk,Washburn"
54875,Springbrook,WI,Wisconsin,Washburn,Washburn
54901,Oshkosh,WI,Wisconsin,Winnebago,Winnebago
55032,Harris,MN,Minnesota,Chisago,Chisago
55033,Hastings,MN,Minnesota,Dakota,"Dakota,Washington,Goodhue"
55073,Scandia,MN,Minnesota,Washington,"Washington,Chisago"
55106,Saint Paul,MN,Minnesota,Ramsey,Ramsey
55124,Saint Paul,MN,Minnesota,Dakota,Dakota
55314,Buffalo Lake,MN,Minnesota,Renville,"Renville,Sibley"
55385,Stewart,MN,Minnesota,McLeod,"McLeod,Renville,Sibley"
55395,Winsted,MN,Minnesota,McLeod,"McLeod,Carver"
55431,Minneapolis,MN,Minnesota,Hennepin,Hennepin
55446,Minneapolis,MN,Minnesota,Hennepin,Hennepin
55606,Hovland,MN,Minnesota,Cook,Cook
55731,Ely,MN,Minnesota,St. Louis,"St. Louis,Lake"
55753,Keewatin,MN,Minnesota,Itasca,Itasca
55765,Meadowlands,MN,Minnesota,St. Louis,St. Louis
55786,Taconite,MN,Minnesota,Itasca,Itasca
55804,Duluth,MN,Minnesota,St. Louis,St. Louis
55934,Eyota,MN,Minnesota,Olmsted,Olmsted
55940,Hayfield,MN,Minnesota,Dodge,"Dodge,Olmsted"
55945,Kellogg,MN,Minnesota,Wabasha,Wabasha
56088,Truman,MN,Minnesota,Martin,"Martin,Watonwan,Blue Earth"
56114,Avoca,MN,Minnesota,Murray,Murray
56153,Leota,MN,Minnesota,Nobles,Nobles
56225,Clinton,MN,Minnesota,Big Stone,Big Stone
56244,Hancock,MN,Minnesota,Stevens,"Stevens,Pope,Swift"
56258,Marshall,MN,Minnesota,Lyon,"Lyon,Redwood"
56279,Pennock,MN,Minnesota,Kandiyohi,Kandiyohi
56284,Renville,MN,Minnesota,Renville,"Renville,Kandiyohi,Redwood"
56312,Belgrade,MN,Minnesota,Stearns,"Stearns,Kandiyohi"
56328,Flensburg,MN,Minnesota,Morrison,Morrison
56359,Onamia,MN,Minnesota,Mille Lacs,Mille Lacs
56438,Browerville,MN,Minnesota,Todd,Todd
56448,Fifty Lakes,MN,Minnesota,Crow Wing,"Crow Wing,Cass"
56521,Callaway,MN,Minnesota,Becker,Becker
56580,Sabin,MN,Minnesota,Clay,Clay
56681,Squaw Lake,MN,Minnesota,Itasca,Itasca
56759,Strathcona,MN,Minnesota,Roseau,"Roseau,Marshall"
57021,Davis,SD,South Dakota,Turner,Turner
57035,Humboldt,SD,South Dakota,Minnehaha,"Minnehaha,McCook"
57266,Summit,SD,South Dakota,Roberts,"Roberts,Grant"
57376,Tripp,SD,South Dakota,Hutchinson,"Hutchinson,Bon Homme"
57540,Holabird,SD,South Dakota,Hyde,Hyde
57555,Mission,SD,South Dakota,Todd,Todd
57571,Saint Charles,SD,South Dakota,Gregory,Gregory
57577,Wanblee,SD,South Dakota,Jackson,"Jackson,Bennett"
57621,Bullhead,SD,South Dakota,Corson,Corson
58004,Amenia,ND,North Dakota,Cass,Cass
58201,Grand Forks,ND,North Dakota,Grand Forks,Grand Forks
58210,Adams,ND,North Dakota,Walsh,Walsh
58239,Hannah,ND,North Dakota,Cavalier,Cavalier
58425,Cooperstown,ND,North Dakota,Griggs,Griggs
58477,Regan,ND,North Dakota,Burleigh,Burleigh
58544,Hazelton,ND,North Dakota,Emmons,Emmons
58561,Napoleon,ND,North Dakota,Logan,Logan
58573,Strasburg,ND,North Dakota,Emmons,Emmons
58734,Donnybrook,ND,North Dakota,Ward,"Ward,Mountrail,Renville"
59024,Custer,MT,Montana,Yellowstone,"Yellowstone,Big Horn"
59064,Pompeys Pillar,MT,Montana,Yellowstone,"Yellowstone,Big Horn"
59418,Buffalo,MT,Montana,Judith Basin,"Judith Basin,Fergus"
59453,Judith Gap,MT,Montana,Wheatland,"Wheatland,Fergus,Judith Basin"
59463,Monarch,MT,Montana,Cascade,"Cascade,Judith Basin"
59601,Helena,MT,Montana,Lewis and Clark,"Lewis and Clark,Jefferson"
59714,Belgrade,MT,Montana,Gallatin,Gallatin
59855,Pablo,MT,Montana,Lake,Lake
59865,Saint Ignatius,MT,Montana,Lake,Lake
60015,Deerfield,IL,Illinois,Lake,"Lake,Cook"
60045,Lake Forest,IL,Illinois,Lake,Lake
60053,Morton Grove,IL,Illinois,Cook,Cook
60062,Northbrook,IL,Illinois,Cook,Cook
60085,Waukegan,IL,Illinois,Lake,Lake
60139,Glendale Heights,IL,Illinois,DuPage,DuPage
60155,Broadview,IL,Illinois,Cook,Cook
60401,Beecher,IL,Illinois,Will,"Will,Kankakee"
60531,Leland,IL,Illinois,LaSalle,"LaSalle,DeKalb"
60540,Naperville,IL,Illinois,DuPage,DuPage
60661,Chicago,IL,Illinois,Cook,Cook
60910,Aroma Park,IL,Illinois,Kankakee,Kankakee
61241,Colona,IL,Illinois,Henry,Henry
61310,Amboy,IL,Illinois,Lee,Lee
61318,Compton,IL,Illinois,Lee,Lee
61335,McNabb,IL,Illinois,Putnam,Putnam
61363,Standard,IL,Illinois,Putnam,Putnam
61453,Little York,IL,Illinois,Warren,"Warren,Henderson"
61489,Williamsfield,IL,Illinois,Knox,"Knox,Peoria"
61544,London Mills,IL,Illinois,Fulton,"Fulton,Knox"
61611,East Peoria,IL,Illinois,Tazewell,"Tazewell,Woodford"
61720,Anchor,IL,Illinois,McLean,McLean
61755,Mackinaw,IL,Illinois,Tazewell,Tazewell
61848,Henning,IL,Illinois,Vermilion,Vermilion
61857,Muncie,IL,Illinois,Vermilion,Vermilion
61872,Sadorus,IL,Illinois,Champaign,"Champaign,Douglas"
61957,Windsor,IL,Illinois,Shelby,"Shelby,Moultrie"
62030,Fidelity,IL,Illinois,Jersey,Jersey
62053,Kampsville,IL,Illinois,Calhoun,Calhoun
62086,Sorento,IL,Illinois,Bond,"Bond,Montgomery"
62095,Wood River,IL,Illinois,Madison,Madison
62250,Hoffman,IL,Illinois,Clinton,Clinton
62254,Lebanon,IL,Illinois,St. Clair,St. Clair
62439,Lawrenceville,IL,Illinois,Lawrence,Lawrence
62440,Lerna,IL,Illinois,Coles,"Coles,Cumberland"
62480,Willow Hill,IL,Illinois,Jasper,Jasper
62537,Harristown,IL,Illinois,Macon,Macon
62550,Moweaqua,IL,Illinois,Shelby,"Shelby,Christian,Macon"
62557,Pana,IL,Illinois,Christian,"Christian,Shelby,Montgomery"
62806,Albion,IL,Illinois,Edwards,Edwards
62844,Grayville,IL,Illinois,White,"White,Edwards"
62886,Sims,IL,Illinois,Wayne,Wayne
62979,Ridgway,IL,Illinois,Gallatin,Gallatin
63084,Union,MO,Missouri,Franklin,Franklin
63106,Saint Louis,MO,Missouri,St. Louis,St. Louis
63121,Saint Louis,MO,Missouri,St. Louis,St. Louis
63376,Saint Peters,MO,Missouri,St. Charles,St. Charles
63433,Ashburn,MO,Missouri,Pike,Pike
63540,Gibbs,MO,Missouri,Adair,Adair
63543,Gorin,MO,Missouri,Scotland,Scotland
63566,Winigan,MO,Missouri,Sullivan,"Sullivan,Linn"
63801,Sikeston,MO,Missouri,Scott,"Scott,New Madrid,Stoddard"
63951,Lowndes,MO,Missouri,Wayne,Wayne
64063,Lees Summit,MO,Missouri,Jackson,Jackson
64072,Missouri City,MO,Missouri,Clay,Clay
64081,Lees Summit,MO,Missouri,Jackson,Jackson
64126,Kansas City,MO,Missouri,Jackson,Jackson
64127,Kansas City,MO,Missouri,Jackson,Jackson
64441,Denver,MO,Missouri,Worth,"Worth,Gentry"
64448,Faucett,MO,Missouri,Buchanan,Buchanan
64752,Hume,MO,Missouri,Bates,"Bates,Vernon"
64840,Diamond,MO,Missouri,Newton,"Newton,Jasper"
65017,Brumley,MO,Missouri,Miller,"Miller,Camden"
65260,Jacksonville,MO,Missouri,Randolph,"Randolph,Macon,Monroe"
65287,Wooldridge,MO,Missouri,Cooper,"Cooper,Moniteau"
65336,Knob Noster,MO,Missouri,Johnson,"Johnson,Pettis"
65441,Bourbon,MO,Missouri,Crawford,"Crawford,Washington,Franklin"
65529,Jerome,MO,Missouri,Phelps,Phelps
65560,Salem,MO,Missouri,Dent,"Dent,Crawford,Shannon,Phelps"
65634,Cross Timbers,MO,Missouri,Hickory,"Hickory,Benton,Camden"
65723,Pierce City,MO,Missouri,Lawrence,"Lawrence,Newton,Barry"
65787,Roach,MO,Missouri,Camden,Camden
66040,La Cygne,KS,Kansas,Linn,"Linn,Miami"
66043,Lansing,KS,Kansas,Leavenworth,Leavenworth
66073,Perry,KS,Kansas,Jefferson,Jefferson
66208,Prairie Village,KS,Kansas,Johnson,Johnson
66414,Carbondale,KS,Kansas,Osage,Osage
66431,Harveyville,KS,Kansas,Wabaunsee,"Wabaunsee,Shawnee"
66509,Mayetta,KS,Kansas,Jackson,Jackson
66515,Morrill,KS,Kansas,Brown,Brown
66528,Quenemo,KS,Kansas,Osage,"Osage,Franklin"
66544,Vermillion,KS,Kansas,Marshall,"Marshall,Nemaha"
66619,Topeka,KS,Kansas,Shawnee,Shawnee
66930,Agenda,KS,Kansas,Republic,Republic
67008,Atlanta,KS,Kansas,Cowley,"Cowley,Butler"
67047,Fall River,KS,Kansas,Greenwood,"Greenwood,Wilson,Elk"
67072,Latham,KS,Kansas,Butler,"Butler,Cowley"
67140,South Haven,KS,Kansas,Sumner,Sumner
67146,Udall,KS,Kansas,Cowley,"Cowley,Sumner"
67416,Assaria,KS,Kansas,Saline,Saline
67442,Falun,KS,Kansas,Saline,Saline
67513,Alexander,KS,Kansas,Rush,Rush
67552,Lewis,KS,Kansas,Edwards,Edwards
